date,value,data_type
30.06.2016,90.0,maxhum
01.07.2016,91.0,maxhum
02.07.2016,92.0,maxhum
03.07.2016,94.0,maxhum
04.07.2016,92.0,maxhum
05.07.2016,93.0,maxhum
06.07.2016,87.0,maxhum
07.07.2016,81.0,maxhum
08.07.2016,85.0,maxhum
09.07.2016,94.0,maxhum
10.07.2016,90.0,maxhum
11.07.2016,89.0,maxhum
12.07.2016,90.0,maxhum
13.07.2016,94.0,maxhum
14.07.2016,94.0,maxhum
15.07.2016,82.0,maxhum
16.07.2016,94.0,maxhum
17.07.2016,94.0,maxhum
18.07.2016,94.0,maxhum
19.07.2016,83.0,maxhum
20.07.2016,87.0,maxhum
21.07.2016,89.0,maxhum
22.07.2016,86.0,maxhum
23.07.2016,74.0,maxhum
24.07.2016,74.0,maxhum
25.07.2016,73.0,maxhum
26.07.2016,74.0,maxhum
27.07.2016,74.0,maxhum
28.07.2016,74.0,maxhum
29.07.2016,73.0,maxhum
30.07.2016,74.0,maxhum
31.07.2016,71.0,maxhum
01.08.2016,74.0,maxhum
02.08.2016,72.0,maxhum
03.08.2016,69.0,maxhum
04.08.2016,74.0,maxhum
05.08.2016,70.0,maxhum
06.08.2016,73.0,maxhum
07.08.2016,73.0,maxhum
08.08.2016,71.0,maxhum
09.08.2016,74.0,maxhum
10.08.2016,74.0,maxhum
11.08.2016,74.0,maxhum
12.08.2016,74.0,maxhum
13.08.2016,74.0,maxhum
14.08.2016,72.0,maxhum
15.08.2016,72.0,maxhum
16.08.2016,70.0,maxhum
17.08.2016,74.0,maxhum
18.08.2016,70.0,maxhum
19.08.2016,74.0,maxhum
20.08.2016,73.0,maxhum
21.08.2016,74.0,maxhum
22.08.2016,74.0,maxhum
23.08.2016,74.0,maxhum
24.08.2016,74.0,maxhum
25.08.2016,74.0,maxhum
26.08.2016,74.0,maxhum
27.08.2016,74.0,maxhum
28.08.2016,74.0,maxhum
29.08.2016,74.0,maxhum
30.08.2016,72.0,maxhum
31.08.2016,71.0,maxhum
01.09.2016,74.0,maxhum
