date,value,data_type
26.01.2017,-14.7,windchill
27.01.2017,-18.3,windchill
28.01.2017,-19.4,windchill
29.01.2017,-16.5,windchill
30.01.2017,-14.7,windchill
31.01.2017,-10.1,windchill
01.02.2017,-3.2,windchill
02.02.2017,-0.2,windchill
03.02.2017,0.7,windchill
04.02.2017,1.2,windchill
05.02.2017,-1.9,windchill
06.02.2017,-1.1,windchill
07.02.2017,-3.6,windchill
08.02.2017,-6.7,windchill
09.02.2017,-1.6,windchill
10.02.2017,0.4,windchill
11.02.2017,-5.3,windchill
12.02.2017,-7.2,windchill
13.02.2017,-8.3,windchill
14.02.2017,-9.0,windchill
15.02.2017,-7.4,windchill
16.02.2017,-6.9,windchill
17.02.2017,-2.3,windchill
18.02.2017,-4.1,windchill
19.02.2017,-1.1,windchill
20.02.2017,-3.6,windchill
21.02.2017,1.1,windchill
22.02.2017,-1.7,windchill
23.02.2017,1.8,windchill
24.02.2017,0.7,windchill
25.02.2017,-3.2,windchill
26.02.2017,-4.1,windchill
27.02.2017,-4.9,windchill
28.02.2017,1.7,windchill
01.03.2017,-1.6,windchill
02.03.2017,-3.8,windchill
03.03.2017,-2.8,windchill
04.03.2017,-0.2,windchill
05.03.2017,3.2,windchill
06.03.2017,-0.1,windchill
07.03.2017,-0.2,windchill
08.03.2017,-1.5,windchill
09.03.2017,-1.8,windchill
10.03.2017,-1.4,windchill
11.03.2017,-2.6,windchill
12.03.2017,-2.1,windchill
13.03.2017,-4.0,windchill
14.03.2017,-3.7,windchill
15.03.2017,-4.0,windchill
16.03.2017,-3.1,windchill
17.03.2017,-3.2,windchill
18.03.2017,1.6,windchill
19.03.2017,-1.4,windchill
20.03.2017,0.5,windchill
21.03.2017,-7.1,windchill
22.03.2017,4.6,windchill
23.03.2017,5.9,windchill
24.03.2017,3.9,windchill
25.03.2017,-0.9,windchill
26.03.2017,-0.5,windchill
27.03.2017,-3.7,windchill
28.03.2017,-1.8,windchill
29.03.2017,-0.2,windchill
30.03.2017,3.9,windchill
31.03.2017,-0.1,windchill
01.04.2017,0.3,windchill
02.04.2017,0.7,windchill
